dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
mmlu-pro,0.0,0.001,0.175,0.5,14,2105,2072.6533203125,0.0370859652757644,0.956168097605061
mmlu-pro,0.0,0.001,0.175,0.5,15,2105,2072.122802734375,0.0371030010282993,0.9507455942159964
mmlu-pro,0.0,0.001,0.175,0.5,16,2105,2072.708984375,0.0371111184358596,0.9507455942159964
mmlu-pro,0.0,0.001,0.175,0.5,17,2105,2073.392578125,0.0371168218553066,0.9507455942159964
mmlu-pro,0.0,0.001,0.175,0.5,18,2105,2071.499267578125,0.0370830036699771,0.9584274740171712
mmlu-pro,0.0,0.001,0.175,0.5,19,2105,2072.52490234375,0.03713109344244,0.9507455942159964
mmlu-pro,0.0,0.001,0.175,0.5,20,2105,2073.01123046875,0.0371337905526161,0.9417080885675554
mmlu-pro,0.0,0.001,0.175,0.5,21,2105,2072.92724609375,0.0371092110872268,0.945774966109354
mmlu-pro,0.0,0.001,0.175,0.5,22,2105,2072.584228515625,0.0371007211506366,0.9539087211929508
mmlu-pro,0.0,0.001,0.175,0.5,23,2105,2073.764404296875,0.0371085181832313,0.946678716674198
mmlu-pro,0.0,0.001,0.175,0.5,24,2105,2072.753173828125,0.0371022075414657,0.9412562132851332
mmlu-pro,0.0,0.001,0.175,0.5,25,2105,2072.249267578125,0.0371019840240478,0.9417080885675554
mmlu-pro,0.0,0.001,0.175,0.5,26,2105,2072.408447265625,0.0370961986482143,0.945774966109354
mmlu-pro,0.0,0.001,0.175,0.5,27,2105,2071.72509765625,0.037093847990036,0.9552643470402168
mmlu-pro,0.0,0.001,0.175,0.5,28,2105,2070.87890625,0.0370700508356094,0.9525530953456848
mmlu-pro,0.0,0.001,0.175,0.5,29,2105,2073.268798828125,0.0370992645621299,0.9516493447808404
mmlu-pro,0.0,0.001,0.175,0.5,30,2105,2071.904541015625,0.0371035896241664,0.948034342521464
mmlu-pro,0.0,0.001,0.175,0.5,31,2105,2072.261474609375,0.0371156893670558,0.9543605964753727
mmlu-pro,0.0,0.001,0.175,0.5,32,2105,2073.0595703125,0.0371174290776252,0.9534568459105288
mmlu-pro,0.0,0.001,0.175,0.5,33,2105,2071.785400390625,0.0370943136513233,0.9548124717577948
mmlu-pro,0.0,0.001,0.175,0.5,34,2105,2073.04833984375,0.0371228344738483,0.9570718481699052
mmlu-pro,0.0,0.001,0.175,0.5,35,2105,2072.6767578125,0.0371151082217693,0.9448712155445096
mmlu-pro,0.0,0.001,0.175,0.5,36,2105,2073.0830078125,0.0371389053761959,0.947582467239042
mmlu-pro,0.0,0.001,0.175,0.5,37,2105,2071.95703125,0.0371155850589275,0.9489380930863082
mmlu-pro,0.0,0.001,0.175,0.5,38,2105,2072.621826171875,0.0371226519346237,0.948034342521464
mmlu-pro,0.0,0.001,0.175,0.5,39,2105,2071.637939453125,0.0370981581509113,0.9552643470402168
mmlu-pro,0.0,0.001,0.175,0.5,40,2105,2072.291015625,0.0370717085897922,0.9484862178038862
mmlu-pro,0.0,0.001,0.175,0.5,41,2105,2072.582763671875,0.037113256752491,0.9516493447808404
mmlu-pro,0.0,0.001,0.175,0.5,42,2105,2073.407470703125,0.0371269285678863,0.9620424762765476
mmlu-pro,0.0,0.001,0.175,0.5,43,2105,2072.837646484375,0.0370976999402046,0.9534568459105288
mmlu-pro,0.0,0.001,0.175,0.5,44,2105,2072.138671875,0.0371114686131477,0.9439674649796655
mmlu-pro,0.0,0.001,0.175,0.5,45,2105,2072.026123046875,0.0370997264981269,0.9539087211929508
mmlu-pro,0.0,0.001,0.175,0.5,46,2105,2072.056396484375,0.0371129252016544,0.9602349751468596
mmlu-pro,0.0,0.001,0.175,0.5,47,2105,2072.23046875,0.0371079891920089,0.945774966109354
mmlu-pro,0.0,0.001,0.175,0.5,48,2105,2071.825927734375,0.0371021814644336,0.9597830998644374
mmlu-pro,0.0,0.001,0.175,0.5,49,2105,2072.978759765625,0.0371258035302162,0.9525530953456848
mmlu-pro,0.0,0.001,0.175,0.5,50,2105,2072.788818359375,0.0371105186641216,0.9453230908269318
mmlu-pro,0.0,0.001,0.175,0.5,51,2105,2073.747314453125,0.0371414646506309,0.9534568459105288
mmlu-pro,0.0,0.001,0.175,0.5,52,2105,2072.056884765625,0.0370980836451053,0.955716222322639
mmlu-pro,0.0,0.001,0.175,0.5,53,2105,2072.972412109375,0.0370955690741539,0.9511974694984184
mmlu-pro,0.0,0.001,0.175,0.5,54,2105,2071.85302734375,0.0370947904884815,0.9448712155445096
mmlu-pro,0.0,0.001,0.175,0.5,55,2105,2072.085693359375,0.0371054373681545,0.9435155896972436
mmlu-pro,0.0,0.001,0.175,0.5,56,2105,2073.340087890625,0.0371007286012172,0.9408043380027112
mmlu-pro,0.0,0.001,0.175,0.5,57,2105,2072.971435546875,0.0371069572865963,0.955716222322639
mmlu-pro,0.0,0.001,0.175,0.5,58,2105,2073.213623046875,0.0371331460773944,0.9453230908269318
mmlu-pro,0.0,0.001,0.175,0.5,59,2105,2072.233642578125,0.0370716862380504,0.9543605964753727
mmlu-pro,0.0,0.001,0.175,0.5,60,2105,2072.60009765625,0.0371010452508926,0.9435155896972436
mmlu-pro,0.0,0.001,0.175,0.5,61,2105,2072.79248046875,0.0371156558394432,0.9484862178038862
mmlu-pro,0.0,0.001,0.175,0.5,62,2105,2072.66552734375,0.0370868556201458,0.946678716674198
mmlu-pro,0.0,0.001,0.175,0.5,63,2105,2072.689453125,0.0371111072599887,0.9453230908269318
mmlu-pro,0.0,0.001,0.175,0.5,64,2105,2072.6962890625,0.0371205098927021,0.946226841391776
mmlu-pro,0.0,0.001,0.175,0.5,65,2105,2072.333984375,0.0371007770299911,0.9534568459105288
mmlu-pro,0.0,0.001,0.175,0.5,66,2105,2072.98583984375,0.0371350459754467,0.94713059195662
mmlu-pro,0.0,0.001,0.175,0.5,67,2105,2072.309814453125,0.0371093861758708,0.955716222322639
mmlu-pro,0.0,0.001,0.175,0.5,68,2105,2072.45849609375,0.0370783284306526,0.9448712155445096
mmlu-pro,0.0,0.001,0.175,0.5,69,2105,2072.39404296875,0.0371132157742977,0.945774966109354
mmlu-pro,0.0,0.001,0.175,0.5,70,2105,2072.546630859375,0.0371059067547321,0.9552643470402168
mmlu-pro,0.0,0.001,0.175,0.5,71,2105,2073.220947265625,0.0371142588555812,0.9511974694984184
mmlu-pro,0.0,0.001,0.175,0.5,72,2105,2072.391357421875,0.037125177681446,0.9525530953456848
mmlu-pro,0.0,0.001,0.175,0.5,73,2105,2072.309814453125,0.0371002107858657,0.9516493447808404
mmlu-pro,0.0,0.001,0.175,0.5,74,2105,2072.371826171875,0.0370957218110561,0.9493899683687302
mmlu-pro,0.0,0.001,0.175,0.5,75,2105,2073.0966796875,0.0371181294322013,0.9534568459105288
mmlu-pro,0.0,0.001,0.175,0.5,76,2105,2072.553466796875,0.0371175855398178,0.9484862178038862
mmlu-pro,0.0,0.001,0.175,0.5,77,2105,2072.271484375,0.037110436707735,0.9530049706281066
mmlu-pro,0.0,0.001,0.175,0.5,78,2105,2071.90771484375,0.0371125154197216,0.9516493447808404
mmlu-pro,0.0,0.001,0.175,0.5,79,2105,2072.42822265625,0.0371232740581035,0.946678716674198
mmlu-pro,0.0,0.001,0.175,0.5,80,2105,2073.361328125,0.0370992310345172,0.945774966109354
mmlu-pro,0.0,0.001,0.175,0.5,81,2105,2072.423828125,0.0370912328362464,0.9584274740171712
mmlu-pro,0.0,0.001,0.175,0.5,82,2105,2072.873291015625,0.0371126942336559,0.946226841391776
mmlu-pro,0.0,0.001,0.175,0.5,83,2105,2073.1513671875,0.0371216870844364,0.9566199728874832
mmlu-pro,0.0,0.001,0.175,0.5,84,2105,2071.68310546875,0.0370877645909786,0.9552643470402168
mmlu-pro,0.0,0.001,0.175,0.5,85,2105,2073.097900390625,0.0370960347354412,0.9539087211929508
mmlu-pro,0.0,0.001,0.175,0.5,86,2105,2073.880126953125,0.0371289476752281,0.9502937189335744
mmlu-pro,0.0,0.001,0.175,0.5,87,2105,2071.76416015625,0.0371108837425708,0.9502937189335744
mmlu-pro,0.0,0.001,0.175,0.5,88,2105,2072.929931640625,0.0371154658496379,0.946678716674198
mmlu-pro,0.0,0.001,0.175,0.5,89,2105,2072.788818359375,0.0371062569320201,0.9579755987347492
mmlu-pro,0.0,0.001,0.175,0.5,90,2105,2072.0703125,0.0370944179594516,0.9493899683687302
mmlu-pro,0.0,0.001,0.175,0.5,91,2105,2072.195556640625,0.0371205359697341,0.946678716674198
mmlu-pro,0.0,0.001,0.175,0.5,92,2105,2072.012939453125,0.0370844155550003,0.94713059195662
mmlu-pro,0.0,0.001,0.175,0.5,93,2105,2072.965087890625,0.0371184907853603,0.9502937189335744
mmlu-pro,0.0,0.001,0.175,0.5,94,2105,2072.136474609375,0.0371032133698463,0.948034342521464
mmlu-pro,0.0,0.001,0.175,0.5,95,2105,2072.47705078125,0.0370916537940502,0.947582467239042
mmlu-pro,0.0,0.001,0.175,0.5,96,2105,2071.297607421875,0.0370644740760326,0.9430637144148216
mmlu-pro,0.0,0.001,0.175,0.5,97,2105,2072.809814453125,0.0371099151670932,0.9543605964753727
mmlu-pro,0.0,0.001,0.175,0.5,98,2105,2071.95556640625,0.0370996743440628,0.9507455942159964
mmlu-pro,0.0,0.001,0.175,0.5,99,2105,2072.76806640625,0.0370866432785987,0.946226841391776
mmlu-pro,0.0,0.001,0.175,0.75,0,2105,2073.95703125,0.0368831828236579,0.9376412110257568
mmlu-pro,0.0,0.001,0.175,0.75,1,2105,2073.602294921875,0.036890510469675,0.9430637144148216
mmlu-pro,0.0,0.001,0.175,0.75,2,2105,2074.03466796875,0.0368826985359191,0.947582467239042
mmlu-pro,0.0,0.001,0.175,0.75,3,2105,2073.67724609375,0.0368862822651863,0.9525530953456848
mmlu-pro,0.0,0.001,0.175,0.75,4,2105,2074.618896484375,0.0368907302618026,0.945774966109354
mmlu-pro,0.0,0.001,0.175,0.75,5,2105,2073.680419921875,0.0368877910077571,0.9543605964753727
mmlu-pro,0.0,0.001,0.175,0.75,6,2105,2073.7431640625,0.036895502358675,0.9511974694984184
mmlu-pro,0.0,0.001,0.175,0.75,7,2105,2074.77978515625,0.0369002446532249,0.955716222322639
mmlu-pro,0.0,0.001,0.175,0.75,8,2105,2073.512451171875,0.036892794072628,0.9489380930863082
mmlu-pro,0.0,0.001,0.175,0.75,9,2105,2073.33837890625,0.0368613675236702,0.9448712155445096
mmlu-pro,0.0,0.001,0.175,0.75,10,2105,2073.27783203125,0.0368755534291267,0.9498418436511524
mmlu-pro,0.0,0.001,0.175,0.75,11,2105,2074.642578125,0.0368879921734333,0.9439674649796655
mmlu-pro,0.0,0.001,0.175,0.75,12,2105,2072.783447265625,0.0368758253753185,0.9453230908269318
mmlu-pro,0.0,0.001,0.175,0.75,13,2105,2073.813720703125,0.0368915535509586,0.9426118391323997
mmlu-pro,0.0,0.001,0.175,0.75,14,2105,2073.50927734375,0.0368647016584873,0.9552643470402168
mmlu-pro,0.0,0.001,0.175,0.75,15,2105,2073.31591796875,0.0368741005659103,0.946678716674198
mmlu-pro,0.0,0.001,0.175,0.75,16,2105,2073.51953125,0.0368758402764797,0.9548124717577948
mmlu-pro,0.0,0.001,0.175,0.75,17,2105,2074.3984375,0.036891620606184,0.9502937189335744
mmlu-pro,0.0,0.001,0.175,0.75,18,2105,2072.39453125,0.0368649177253246,0.9543605964753727
mmlu-pro,0.0,0.001,0.175,0.75,19,2105,2073.443603515625,0.0368969701230526,0.9548124717577948
mmlu-pro,0.0,0.001,0.175,0.75,20,2105,2073.75048828125,0.0369025208055973,0.9394487121554452
mmlu-pro,0.0,0.001,0.175,0.75,21,2105,2073.667236328125,0.0368746295571327,0.9421599638499776
mmlu-pro,0.0,0.001,0.175,0.75,22,2105,2073.52734375,0.0368844158947467,0.9511974694984184
mmlu-pro,0.0,0.001,0.175,0.75,23,2105,2074.47705078125,0.0368776731193065,0.947582467239042
mmlu-pro,0.0,0.001,0.175,0.75,24,2105,2073.722900390625,0.0368744432926178,0.9412562132851332
mmlu-pro,0.0,0.001,0.175,0.75,25,2105,2073.19384765625,0.0368729569017887,0.9498418436511524
mmlu-pro,0.0,0.001,0.175,0.75,26,2105,2073.076416015625,0.0368643999099731,0.9484862178038862
mmlu-pro,0.0,0.001,0.175,0.75,27,2105,2072.674072265625,0.0368619747459888,0.948034342521464
mmlu-pro,0.0,0.001,0.175,0.75,28,2105,2071.72021484375,0.0368429347872734,0.9534568459105288
mmlu-pro,0.0,0.001,0.175,0.75,29,2105,2074.0400390625,0.0368743687868118,0.9525530953456848
mmlu-pro,0.0,0.001,0.175,0.75,30,2105,2072.853515625,0.0368678495287895,0.948034342521464
mmlu-pro,0.0,0.001,0.175,0.75,31,2105,2073.09130859375,0.0368820540606975,0.9575237234523272
mmlu-pro,0.0,0.001,0.175,0.75,32,2105,2074.03564453125,0.036888413131237,0.9543605964753727
mmlu-pro,0.0,0.001,0.175,0.75,33,2105,2072.74560546875,0.0368712358176708,0.9493899683687302
mmlu-pro,0.0,0.001,0.175,0.75,34,2105,2073.917236328125,0.036882821470499,0.9566199728874832
mmlu-pro,0.0,0.001,0.175,0.75,35,2105,2073.64697265625,0.0368902310729026,0.9430637144148216
mmlu-pro,0.0,0.001,0.175,0.75,36,2105,2073.94921875,0.0369113720953464,0.9484862178038862
mmlu-pro,0.0,0.001,0.175,0.75,37,2105,2072.893798828125,0.0368822924792766,0.946226841391776
mmlu-pro,0.0,0.001,0.175,0.75,38,2105,2073.493896484375,0.0368976332247257,0.9426118391323997
mmlu-pro,0.0,0.001,0.175,0.75,39,2105,2072.642578125,0.0368727445602417,0.9539087211929508
mmlu-pro,0.0,0.001,0.175,0.75,40,2105,2073.215576171875,0.0368522480130195,0.946226841391776
mmlu-pro,0.0,0.001,0.175,0.75,41,2105,2073.48486328125,0.0368856787681579,0.9511974694984184
mmlu-pro,0.0,0.001,0.175,0.75,42,2105,2074.183837890625,0.0368890985846519,0.9606868504292816
mmlu-pro,0.0,0.001,0.175,0.75,43,2105,2073.6474609375,0.0368698090314865,0.9552643470402168
mmlu-pro,0.0,0.001,0.175,0.75,44,2105,2072.82421875,0.0368767194449901,0.9484862178038862
mmlu-pro,0.0,0.001,0.175,0.75,45,2105,2072.863525390625,0.0368665307760238,0.9511974694984184
mmlu-pro,0.0,0.001,0.175,0.75,46,2105,2073.075927734375,0.0368752479553222,0.9584274740171712
mmlu-pro,0.0,0.001,0.175,0.75,47,2105,2073.0361328125,0.0368718989193439,0.9511974694984184
mmlu-pro,0.0,0.001,0.175,0.75,48,2105,2072.8349609375,0.0368787683546543,0.9539087211929508
mmlu-pro,0.0,0.001,0.175,0.75,49,2105,2073.927978515625,0.0368989706039428,0.9516493447808404
mmlu-pro,0.0,0.001,0.175,0.75,50,2105,2073.473876953125,0.0368854403495788,0.9484862178038862
mmlu-pro,0.0,0.001,0.175,0.75,51,2105,2074.656982421875,0.036900844424963,0.955716222322639
mmlu-pro,0.0,0.001,0.175,0.75,52,2105,2073.045166015625,0.0368740856647491,0.946226841391776
mmlu-pro,0.0,0.001,0.175,0.75,53,2105,2073.93212890625,0.0368739813566207,0.9498418436511524
mmlu-pro,0.0,0.001,0.175,0.75,54,2105,2072.8662109375,0.0368703119456768,0.9489380930863082
mmlu-pro,0.0,0.001,0.175,0.75,55,2105,2072.79833984375,0.036866832524538,0.9430637144148216
mmlu-pro,0.0,0.001,0.175,0.75,56,2105,2074.3505859375,0.0368777550756931,0.9448712155445096
mmlu-pro,0.0,0.001,0.175,0.75,57,2105,2073.71435546875,0.036880787461996,0.9543605964753727
mmlu-pro,0.0,0.001,0.175,0.75,58,2105,2074.0595703125,0.0368963293731212,0.945774966109354
mmlu-pro,0.0,0.001,0.175,0.75,59,2105,2073.158203125,0.0368555337190628,0.9516493447808404
mmlu-pro,0.0,0.001,0.175,0.75,60,2105,2073.518798828125,0.0368773527443409,0.946678716674198
mmlu-pro,0.0,0.001,0.175,0.75,61,2105,2073.711181640625,0.0368879735469818,0.9530049706281066
mmlu-pro,0.0,0.001,0.175,0.75,62,2105,2073.38671875,0.0368566401302814,0.9493899683687302
mmlu-pro,0.0,0.001,0.175,0.75,63,2105,2073.44140625,0.0368855483829975,0.946678716674198
mmlu-pro,0.0,0.001,0.175,0.75,64,2105,2073.3515625,0.0368897579610347,0.946678716674198
mmlu-pro,0.0,0.001,0.175,0.75,65,2105,2073.20556640625,0.0368674434721469,0.9489380930863082
mmlu-pro,0.0,0.001,0.175,0.75,66,2105,2073.9619140625,0.0368994139134883,0.946226841391776
mmlu-pro,0.0,0.001,0.175,0.75,67,2105,2072.97412109375,0.0368813686072826,0.9548124717577948
mmlu-pro,0.0,0.001,0.175,0.75,68,2105,2073.128173828125,0.0368525609374046,0.9444193402620876
mmlu-pro,0.0,0.001,0.175,0.75,69,2105,2073.265625,0.0368786081671714,0.9385449615906012
mmlu-pro,0.0,0.001,0.175,0.75,70,2105,2073.31591796875,0.0368741191923618,0.9534568459105288
mmlu-pro,0.0,0.001,0.175,0.75,71,2105,2074.069091796875,0.0368852540850639,0.945774966109354
mmlu-pro,0.0,0.001,0.175,0.75,72,2105,2073.42822265625,0.0368987508118152,0.94713059195662
mmlu-pro,0.0,0.001,0.175,0.75,73,2105,2072.98046875,0.0368689410388469,0.9484862178038862
mmlu-pro,0.0,0.001,0.175,0.75,74,2105,2073.36376953125,0.0368610769510269,0.9502937189335744
mmlu-pro,0.0,0.001,0.175,0.75,75,2105,2074.0849609375,0.0368920378386974,0.9516493447808404
mmlu-pro,0.0,0.001,0.175,0.75,76,2105,2073.524658203125,0.036886416375637,0.9502937189335744
mmlu-pro,0.0,0.001,0.175,0.75,77,2105,2072.985595703125,0.0368768684566021,0.948034342521464
mmlu-pro,0.0,0.001,0.175,0.75,78,2105,2072.71435546875,0.0368765145540237,0.955716222322639
mmlu-pro,0.0,0.001,0.175,0.75,79,2105,2073.200927734375,0.0368956923484802,0.9498418436511524
mmlu-pro,0.0,0.001,0.175,0.75,80,2105,2074.18212890625,0.0368679091334342,0.947582467239042
mmlu-pro,0.0,0.001,0.175,0.75,81,2105,2073.314453125,0.0368609130382537,0.9507455942159964
mmlu-pro,0.0,0.001,0.175,0.75,82,2105,2073.840087890625,0.0368874557316303,0.947582467239042
mmlu-pro,0.0,0.001,0.175,0.75,83,2105,2073.982666015625,0.0368902198970317,0.9566199728874832
mmlu-pro,0.0,0.001,0.175,0.75,84,2105,2072.64892578125,0.0368582084774971,0.9579755987347492
mmlu-pro,0.0,0.001,0.175,0.75,85,2105,2074.031005859375,0.0368756465613842,0.9530049706281066
mmlu-pro,0.0,0.001,0.175,0.75,86,2105,2074.796142578125,0.0369069427251815,0.9484862178038862
mmlu-pro,0.0,0.001,0.175,0.75,87,2105,2072.475830078125,0.0368760228157043,0.9530049706281066
mmlu-pro,0.0,0.001,0.175,0.75,88,2105,2073.873046875,0.036880325525999,0.9453230908269318
mmlu-pro,0.0,0.001,0.175,0.75,89,2105,2073.6298828125,0.0368727147579193,0.955716222322639
mmlu-pro,0.0,0.001,0.175,0.75,90,2105,2072.936767578125,0.0368719324469566,0.947582467239042
mmlu-pro,0.0,0.001,0.175,0.75,91,2105,2073.0234375,0.0368846841156482,0.9507455942159964
mmlu-pro,0.0,0.001,0.175,0.75,92,2105,2072.9501953125,0.0368666872382164,0.9502937189335744
mmlu-pro,0.0,0.001,0.175,0.75,93,2105,2073.703125,0.0368835479021072,0.9435155896972436
mmlu-pro,0.0,0.001,0.175,0.75,94,2105,2073.0302734375,0.0368706509470939,0.9426118391323997
mmlu-pro,0.0,0.001,0.175,0.75,95,2105,2073.492431640625,0.0368699952960014,0.9502937189335744
mmlu-pro,0.0,0.001,0.175,0.75,96,2105,2071.965576171875,0.036835454404354,0.9448712155445096
mmlu-pro,0.0,0.001,0.175,0.75,97,2105,2073.5263671875,0.0368762128055095,0.9543605964753727
mmlu-pro,0.0,0.001,0.175,0.75,98,2105,2072.623046875,0.0368653573095798,0.9502937189335744
mmlu-pro,0.0,0.001,0.175,0.75,99,2105,2073.5380859375,0.0368584021925926,0.9448712155445096
mmlu-pro,0.0,0.001,0.2,0.05,0,2406,2371.612548828125,0.038359634578228,0.9362855851784908
mmlu-pro,0.0,0.001,0.2,0.05,1,2406,2371.28955078125,0.0383893027901649,0.9489380930863082
mmlu-pro,0.0,0.001,0.2,0.05,2,2406,2371.916748046875,0.0383439511060714,0.9539087211929508
mmlu-pro,0.0,0.001,0.2,0.05,3,2406,2371.741455078125,0.0383652858436107,0.9516493447808404
mmlu-pro,0.0,0.001,0.2,0.05,4,2406,2372.529541015625,0.038278255611658,0.9507455942159964
mmlu-pro,0.0,0.001,0.2,0.05,5,2406,2371.43408203125,0.0383313670754432,0.9530049706281066
mmlu-pro,0.0,0.001,0.2,0.05,6,2406,2371.525390625,0.0382821634411811,0.955716222322639
mmlu-pro,0.0,0.001,0.2,0.05,7,2406,2372.839599609375,0.0383022911846637,0.9525530953456848
mmlu-pro,0.0,0.001,0.2,0.05,8,2406,2371.954345703125,0.0384499542415142,0.9507455942159964
mmlu-pro,0.0,0.001,0.2,0.05,9,2406,2370.942138671875,0.0380735881626606,0.9539087211929508
mmlu-pro,0.0,0.001,0.2,0.05,10,2406,2371.458984375,0.0382615476846694,0.9507455942159964
mmlu-pro,0.0,0.001,0.2,0.05,11,2406,2372.419677734375,0.0384253449738025,0.9530049706281066
mmlu-pro,0.0,0.001,0.2,0.05,12,2406,2370.64794921875,0.038257211446762,0.946226841391776
mmlu-pro,0.0,0.001,0.2,0.05,13,2406,2371.037841796875,0.0382148660719394,0.9511974694984184
mmlu-pro,0.0,0.001,0.2,0.05,14,2406,2371.536865234375,0.0382687710225582,0.9543605964753727
mmlu-pro,0.0,0.001,0.2,0.05,15,2406,2371.27685546875,0.0383948385715484,0.9511974694984184
mmlu-pro,0.0,0.001,0.2,0.05,16,2406,2371.402587890625,0.0384126380085945,0.9516493447808404
mmlu-pro,0.0,0.001,0.2,0.05,17,2406,2372.5439453125,0.0384894795715808,0.9507455942159964
mmlu-pro,0.0,0.001,0.2,0.05,18,2406,2370.240234375,0.0382284224033355,0.9507455942159964
mmlu-pro,0.0,0.001,0.2,0.05,19,2406,2371.33154296875,0.0383103862404823,0.9439674649796655
mmlu-pro,0.0,0.001,0.2,0.05,20,2406,2371.61181640625,0.0384711101651191,0.946678716674198
mmlu-pro,0.0,0.001,0.2,0.05,21,2406,2371.54345703125,0.0382393226027488,0.9493899683687302
mmlu-pro,0.0,0.001,0.2,0.05,22,2406,2371.540771484375,0.0383477769792079,0.9548124717577948
mmlu-pro,0.0,0.001,0.2,0.05,23,2406,2372.76220703125,0.0384711623191833,0.947582467239042
mmlu-pro,0.0,0.001,0.2,0.05,24,2406,2371.797607421875,0.0383008979260921,0.9521012200632626
mmlu-pro,0.0,0.001,0.2,0.05,25,2406,2371.18603515625,0.0382031872868537,0.9516493447808404
mmlu-pro,0.0,0.001,0.2,0.05,26,2406,2371.009033203125,0.0383331254124641,0.9539087211929508
mmlu-pro,0.0,0.001,0.2,0.05,27,2406,2370.334228515625,0.0381807871162891,0.9593312245820154
mmlu-pro,0.0,0.001,0.2,0.05,28,2406,2369.759033203125,0.0383124463260173,0.9543605964753727
mmlu-pro,0.0,0.001,0.2,0.05,29,2406,2372.300537109375,0.038063995540142,0.9521012200632626
mmlu-pro,0.0,0.001,0.2,0.05,30,2406,2371.14990234375,0.0382398888468742,0.9516493447808404
mmlu-pro,0.0,0.001,0.2,0.05,31,2406,2371.00634765625,0.0384793356060981,0.9507455942159964
mmlu-pro,0.0,0.001,0.2,0.05,32,2406,2371.370361328125,0.0384621880948543,0.956168097605061
mmlu-pro,0.0,0.001,0.2,0.05,33,2406,2370.50830078125,0.0382122471928596,0.9543605964753727
mmlu-pro,0.0,0.001,0.2,0.05,34,2406,2371.706298828125,0.0383594371378421,0.9552643470402168
mmlu-pro,0.0,0.001,0.2,0.05,35,2406,2371.4345703125,0.0383382812142372,0.9426118391323997
mmlu-pro,0.0,0.001,0.2,0.05,36,2406,2371.51904296875,0.038413368165493,0.9489380930863082
mmlu-pro,0.0,0.001,0.2,0.05,37,2406,2370.61669921875,0.0383904613554477,0.9530049706281066
mmlu-pro,0.0,0.001,0.2,0.05,38,2406,2371.354248046875,0.0384030044078826,0.9507455942159964
mmlu-pro,0.0,0.001,0.2,0.05,39,2406,2370.244873046875,0.0382953807711601,0.9570718481699052
mmlu-pro,0.0,0.001,0.2,0.05,40,2406,2370.75146484375,0.0382799841463565,0.9502937189335744
mmlu-pro,0.0,0.001,0.2,0.05,41,2406,2371.178466796875,0.0383508391678333,0.9430637144148216
mmlu-pro,0.0,0.001,0.2,0.05,42,2406,2372.4541015625,0.0384202040731906,0.963849977406236
mmlu-pro,0.0,0.001,0.2,0.05,43,2406,2372.007568359375,0.0383926555514335,0.9539087211929508
mmlu-pro,0.0,0.001,0.2,0.05,44,2406,2370.625244140625,0.0383218862116336,0.9507455942159964
mmlu-pro,0.0,0.001,0.2,0.05,45,2406,2370.62890625,0.0382109731435775,0.955716222322639
mmlu-pro,0.0,0.001,0.2,0.05,46,2406,2370.934326171875,0.0383112952113151,0.9584274740171712
mmlu-pro,0.0,0.001,0.2,0.05,47,2406,2370.8583984375,0.0385098382830619,0.9530049706281066
