dataset,n_full_obs,mcar_obs_prob,K,lmbda,split,train_loss,val_loss,train_acc,val_acc
mmlu-pro,50.0,0.1,32,1.0,3,0.1654613465070724,0.3493748903274536,0.9415843760616416,0.8583016960146518
mmlu-pro,50.0,0.1,32,0.1,3,0.0738826021552085,1.1997029781341553,0.9765703730983234,0.8255699486807715
mmlu-pro,50.0,0.1,32,0.01,3,0.0599022805690765,2.1474759578704834,0.9793062561795272,0.8198084590877005
mmlu-pro,50.0,0.1,32,0.001,3,0.0586159527301788,2.347210645675659,0.9794742156104256,0.8192170479043058
mmlu-pro,50.0,0.1,32,0.0001,3,0.0584930516779422,2.369335889816284,0.9794708849701528,0.819136921227846
mmlu-pro,50.0,0.1,32,1e-05,3,0.0584808252751827,2.3715741634368896,0.97946755432988,0.8191197512257473
mmlu-pro,50.0,0.1,64,10.0,3,0.5513836741447449,0.5529190301895142,0.8075046938237559,0.8051738939656982
mmlu-pro,50.0,0.1,64,1.0,3,0.069698229432106,0.4347380101680755,0.9965965614469824,0.844338668752504
mmlu-pro,50.0,0.1,64,0.1,3,0.0054200761951506,1.291010856628418,1.0,0.8144113550947212
mmlu-pro,50.0,0.1,64,0.01,3,0.0011245626956224,2.222240209579468,1.0,0.8027777247839442
mmlu-pro,50.0,0.1,64,0.001,3,0.0007164009730331,2.537702798843384,1.0,0.8004712211687048
mmlu-pro,50.0,0.1,64,0.0001,3,0.0006794949877075,2.57549786567688,1.0,0.8002537344754564
mmlu-pro,50.0,0.1,64,1e-05,3,0.0006758489762432,2.579350709915161,1.0,0.8002480111414236
mmlu-pro,50.0,0.1,8,10.0,4,0.6711272597312927,0.6711996793746948,0.7875443598452563,0.7867713077144497
mmlu-pro,50.0,0.1,8,1.0,4,0.3089439868927002,0.3339874744415283,0.8714755427760494,0.8590319622865226
mmlu-pro,50.0,0.1,8,0.1,4,0.2698744535446167,0.3289838433265686,0.8796776823280656,0.8606446595131027
mmlu-pro,50.0,0.1,8,0.01,4,0.2663795351982116,0.3404987156391144,0.8798918374077527,0.8594418085084076
mmlu-pro,50.0,0.1,8,0.001,4,0.2660157084465027,0.3428517878055572,0.8798699459996069,0.8592740574966593
mmlu-pro,50.0,0.1,8,0.0001,4,0.2659802436828613,0.3431088924407959,0.8798651869978361,0.8591978070367737
mmlu-pro,50.0,0.1,8,1e-05,4,0.2659767270088196,0.3431347906589508,0.8798651869978361,0.8592149633902479
mmlu-pro,50.0,0.1,16,10.0,4,0.6489596962928772,0.6492133140563965,0.7965536260976043,0.7953285155751095
mmlu-pro,50.0,0.1,16,1.0,4,0.2491306811571121,0.3122763633728027,0.8988521763628948,0.8675338885637655
mmlu-pro,50.0,0.1,16,0.1,4,0.1964387446641922,0.3940269947052002,0.9142408844890332,0.8601223438628864
mmlu-pro,50.0,0.1,16,0.01,4,0.1890756636857986,0.4843274056911468,0.9164357361057374,0.8571619197578285
mmlu-pro,50.0,0.1,16,0.001,4,0.1883747279644012,0.5016669631004333,0.9166218130749768,0.8566529479380922
mmlu-pro,50.0,0.1,16,0.0001,4,0.1883075386285781,0.5035514831542969,0.9166432285829452,0.8565690724322181
mmlu-pro,50.0,0.1,16,1e-05,4,0.1883008480072021,0.5037415623664856,0.9166451321836536,0.8565557286017381
mmlu-pro,50.0,0.1,32,10.0,4,0.6133294105529785,0.6137799024581909,0.7959773109831574,0.7948900754307674
mmlu-pro,50.0,0.1,32,1.0,4,0.1659782826900482,0.345979779958725,0.9415218621402848,0.8595733405517102
mmlu-pro,50.0,0.1,32,0.1,4,0.0743104070425033,1.185443878173828,0.9764910071523036,0.825760074115447
mmlu-pro,50.0,0.1,32,0.01,4,0.0606507360935211,2.1317999362945557,0.979107030425726,0.8196085682641774
mmlu-pro,50.0,0.1,32,0.001,4,0.0593848377466201,2.331126928329468,0.9791912647570696,0.81889372020275
mmlu-pro,50.0,0.1,32,0.0001,4,0.0592592470347881,2.3532397747039795,0.9791812708533508,0.81884034488083
mmlu-pro,50.0,0.1,32,1e-05,4,0.059246689081192,2.3554766178131104,0.9791807949531738,0.8188327198348415
mmlu-pro,50.0,0.1,64,10.0,4,0.5516800284385681,0.5527690052986145,0.806986785679783,0.805477451785881
mmlu-pro,50.0,0.1,64,1.0,4,0.0697917118668556,0.4356376826763153,0.9966553735554644,0.8446225316296438
mmlu-pro,50.0,0.1,64,0.1,4,0.0054685408249497,1.2960690259933472,1.0,0.8147876329379111
mmlu-pro,50.0,0.1,64,0.01,4,0.0011306140804663,2.2329165935516357,1.0,0.8036169405646728
mmlu-pro,50.0,0.1,64,0.001,4,0.0007200372056104,2.5472609996795654,1.0,0.801422833581465
mmlu-pro,50.0,0.1,64,0.0001,4,0.000682946643792,2.584925889968872,1.0,0.8012760514461853
mmlu-pro,50.0,0.1,64,1e-05,4,0.0006792820058763,2.588766574859619,1.0,0.8012569888312139
mmlu-pro,200.0,0.1,8,10.0,0,0.6713789701461792,0.6715215444564819,0.7863130999240384,0.7847332968672558
mmlu-pro,200.0,0.1,8,1.0,0,0.3138885200023651,0.3315354287624359,0.8696534191554932,0.8610372801442208
mmlu-pro,200.0,0.1,8,0.1,0,0.2760292887687683,0.313410609960556,0.8779093053768933,0.8651140335333831
mmlu-pro,200.0,0.1,8,0.01,0,0.2730982005596161,0.3177095949649811,0.8783923762171121,0.8654260496195458
mmlu-pro,200.0,0.1,8,0.001,0,0.2728320360183716,0.3187235295772552,0.878396551696449,0.8653939491991587
mmlu-pro,200.0,0.1,8,0.0001,0,0.2728069424629211,0.3188362121582031,0.8783878795470569,0.8653926651823433
mmlu-pro,200.0,0.1,8,1e-05,0,0.2728044390678406,0.3188475966453552,0.8783901278820845,0.8653990852664206
mmlu-pro,200.0,0.1,16,10.0,0,0.6501584053039551,0.6504817008972168,0.7934634476932886,0.7916618516036086
mmlu-pro,200.0,0.1,16,1.0,0,0.2580856084823608,0.29859259724617,0.8939344738815738,0.8736411892050139
mmlu-pro,200.0,0.1,16,0.1,0,0.2159729450941085,0.3128364682197571,0.905257410271358,0.8740751868886475
mmlu-pro,200.0,0.1,16,0.01,0,0.2103483080863952,0.3411222994327545,0.9065020243045016,0.8728771991998007
mmlu-pro,200.0,0.1,16,0.001,0,0.2098365873098373,0.346736341714859,0.9065585538709102,0.8726280999375968
mmlu-pro,200.0,0.1,16,0.0001,0,0.2097886353731155,0.3473450839519501,0.9065652988759932,0.8725921474667633
mmlu-pro,200.0,0.1,16,1e-05,0,0.2097838819026947,0.3474065065383911,0.90656947435533,0.8725844433658703
mmlu-pro,200.0,0.1,32,10.0,0,0.6141373515129089,0.6147525906562805,0.7946152376088635,0.7927648220481095
mmlu-pro,200.0,0.1,32,1.0,0,0.1927293688058853,0.2960748076438904,0.9253825782942524,0.8762888318785422
mmlu-pro,200.0,0.1,32,0.1,0,0.1296931654214859,0.565396249294281,0.9484710518835426,0.8590907106519466
mmlu-pro,200.0,0.1,32,0.01,0,0.1192827001214027,0.8765708804130554,0.951592704474026,0.8538750343474498
mmlu-pro,200.0,0.1,32,0.001,0,0.1182600334286689,0.9410069584846495,0.9517330648178928,0.8533537235203632
mmlu-pro,200.0,0.1,32,0.0001,0,0.1181609481573104,0.9480953812599182,0.9517574753124785,0.8532792505450651
mmlu-pro,200.0,0.1,32,1e-05,0,0.1181510537862777,0.948811411857605,0.9517545845960144,0.8532882386627735
mmlu-pro,200.0,0.1,64,10.0,0,0.5511828660964966,0.5524603128433228,0.8086605865263705,0.8066488958739404
mmlu-pro,200.0,0.1,64,1.0,0,0.1017394512891769,0.3599902689456939,0.9769555295391074,0.8655172148134452
mmlu-pro,200.0,0.1,64,0.1,0,0.0127917295321822,1.3226655721664429,0.999845507264531,0.836368749085138
mmlu-pro,200.0,0.1,64,0.01,0,0.0041628079488873,2.3403797149658203,0.9999656325931492,0.830391650809059
mmlu-pro,200.0,0.1,64,0.001,0,0.0034174993634223,2.6159934997558594,0.9999672385467404,0.8291307462962535
mmlu-pro,200.0,0.1,64,0.0001,0,0.0033479088451713,2.647569417953491,0.9999669173560224,0.8290190368333064
mmlu-pro,200.0,0.1,64,1e-05,0,0.0033410005271434,2.650773525238037,0.9999669173560224,0.8290087646987825
mmlu-pro,200.0,0.1,8,10.0,1,0.6713895797729492,0.6715095639228821,0.7852475636382787,0.7837505493065247
mmlu-pro,200.0,0.1,8,1.0,1,0.3141376376152038,0.3314086198806762,0.8694318212106936,0.860823073186903
mmlu-pro,200.0,0.1,8,0.1,1,0.2760635018348694,0.3127447068691253,0.8777523975045336,0.8652779169782616
mmlu-pro,200.0,0.1,8,0.01,1,0.2731962502002716,0.3174935579299927,0.8782434110573426,0.8653987001672976
mmlu-pro,200.0,0.1,8,0.001,1,0.2729366719722748,0.3185526430606842,0.8782883697868346,0.8653511578482089
mmlu-pro,200.0,0.1,8,0.0001,1,0.2729119956493377,0.3186695873737335,0.8782944713286942,0.8653254592973503
mmlu-pro,200.0,0.1,8,1e-05,1,0.272909551858902,0.318681389093399,0.8782922233922197,0.8653280291524361
mmlu-pro,200.0,0.1,16,10.0,1,0.6498352885246277,0.6501196622848511,0.7915462816401073,0.7898269716570683
mmlu-pro,200.0,0.1,16,1.0,1,0.2595815062522888,0.2985468208789825,0.8933450482937039,0.874364924561904
mmlu-pro,200.0,0.1,16,0.1,1,0.2161074131727218,0.3118180334568023,0.9052915461210732,0.8746360442734634
mmlu-pro,200.0,0.1,16,0.01,1,0.2108823657035827,0.3400803506374359,0.9065532807508878,0.873563129775112
mmlu-pro,200.0,0.1,16,0.001,1,0.2104118168354034,0.3457607328891754,0.9066078734938424,0.8734166480352173
mmlu-pro,200.0,0.1,16,0.0001,1,0.2103683948516845,0.3463813960552215,0.906617186373523,0.8733832399191009
mmlu-pro,200.0,0.1,16,1e-05,1,0.2103640884160995,0.3464440405368805,0.90662136111269,0.8733845248466439
mmlu-pro,200.0,0.1,32,10.0,1,0.6144247651100159,0.6149553656578064,0.793786832037719,0.7921244221038376
mmlu-pro,200.0,0.1,32,1.0,1,0.1929775476455688,0.2955192625522613,0.9252275313129522,0.8770786915325844
mmlu-pro,200.0,0.1,32,0.1,1,0.1297706216573715,0.568810760974884,0.9481439591363684,0.8591321085403995
mmlu-pro,200.0,0.1,32,0.01,1,0.1194509267807006,0.8757937550544739,0.9513299273884406,0.8546785496765837
mmlu-pro,200.0,0.1,32,0.001,1,0.1184529438614845,0.9390116930007936,0.951575273597954,0.8540219517021436
mmlu-pro,200.0,0.1,32,0.0001,1,0.1183569207787513,0.9459372758865356,0.9516022488356491,0.8539538505423679
mmlu-pro,200.0,0.1,32,1e-05,1,0.1183473691344261,0.946636438369751,0.951598395230264,0.8539641299627114
mmlu-pro,200.0,0.1,64,10.0,1,0.551927387714386,0.5531171560287476,0.8078730442551254,0.8060286230459465
mmlu-pro,200.0,0.1,64,1.0,1,0.1018538996577262,0.3622772693634033,0.977005536667537,0.8644581332058685
mmlu-pro,200.0,0.1,64,0.1,1,0.0129099385812878,1.3138471841812134,0.999834937236008,0.836803922626803
mmlu-pro,200.0,0.1,64,0.01,1,0.0042182658798992,2.3311996459960938,0.999962748481278,0.8303625808540657
mmlu-pro,200.0,0.1,64,0.001,1,0.0034686247818171,2.607393980026245,0.9999646752839706,0.8290815080937586
mmlu-pro,200.0,0.1,64,0.0001,1,0.00339877884835,2.6389851570129395,0.9999656386853168,0.8290005576585536
mmlu-pro,200.0,0.1,64,1e-05,1,0.0033918467815965,2.64219069480896,0.9999656386853168,0.8289864234555814
mmlu-pro,200.0,0.1,8,10.0,2,0.6713768243789673,0.671500027179718,0.7857693640491665,0.7842882357021558
mmlu-pro,200.0,0.1,8,1.0,2,0.3128611147403717,0.3305291831493377,0.8701307460111564,0.8610242602835805
mmlu-pro,200.0,0.1,8,0.1,2,0.2757748663425445,0.3138851225376129,0.8781667232437318,0.8651464274978997
mmlu-pro,200.0,0.1,8,0.01,2,0.272942453622818,0.3182389438152313,0.8784994413483176,0.8649742958660148
mmlu-pro,200.0,0.1,8,0.001,2,0.2726858258247375,0.3192273080348968,0.8785016894436188,0.8649678730439295
mmlu-pro,200.0,0.1,8,0.0001,2,0.2726615667343139,0.3193365633487701,0.8784978355659596,0.8649370434979203
mmlu-pro,200.0,0.1,8,1e-05,2,0.2726591527462005,0.319347620010376,0.8784968720965448,0.8649370434979203
mmlu-pro,200.0,0.1,16,10.0,2,0.6499841213226318,0.6502730250358582,0.7931138913983699,0.7914817964376459
mmlu-pro,200.0,0.1,16,1.0,2,0.2587780058383941,0.2984258532524109,0.8934605155781764,0.8737953997179096
mmlu-pro,200.0,0.1,16,0.1,2,0.2159615159034729,0.311939924955368,0.9051515746141224,0.8741730616565229
mmlu-pro,200.0,0.1,16,0.01,2,0.2107654362916946,0.3389813601970672,0.9064435870994014,0.8732982732885106
mmlu-pro,200.0,0.1,16,0.001,2,0.2103045582771301,0.3442641794681549,0.9065344743808664,0.872987408699584
mmlu-pro,200.0,0.1,16,0.0001,2,0.2102621048688888,0.3448381125926971,0.9065360801632244,0.8729206113498974
mmlu-pro,200.0,0.1,16,1e-05,2,0.210257887840271,0.344895988702774,0.9065380071020542,0.8729308878652338
mmlu-pro,200.0,0.1,32,10.0,2,0.6142354607582092,0.6147921681404114,0.7944068673530637,0.7928678414436449
mmlu-pro,200.0,0.1,32,1.0,2,0.1931646466255188,0.2962382137775421,0.9251393899375896,0.8762771781716537
mmlu-pro,200.0,0.1,32,0.1,2,0.1295828074216842,0.5689200758934021,0.9483162890241243,0.8585964335353525
mmlu-pro,200.0,0.1,32,0.01,2,0.1190389543771743,0.880233883857727,0.9515830926533208,0.8544280220020193
mmlu-pro,200.0,0.1,32,0.001,2,0.1180207729339599,0.9438413977622986,0.9518512583071136,0.8538178539039197
mmlu-pro,200.0,0.1,32,0.0001,2,0.1179234534502029,0.950818657875061,0.9518997529343264,0.8537703250204888
mmlu-pro,200.0,0.1,32,1e-05,2,0.1179137751460075,0.9515233635902404,0.9519103510978896,0.8537677558916547
mmlu-pro,200.0,0.1,64,10.0,2,0.5512079000473022,0.5524369478225708,0.8086283182288092,0.806800227110989
mmlu-pro,200.0,0.1,64,1.0,2,0.1019754111766815,0.3596293032169342,0.9768092911851862,0.8655536344181052
mmlu-pro,200.0,0.1,64,0.1,2,0.0128674050793051,1.3153051137924194,0.9998403852336109,0.8361306864455332
mmlu-pro,200.0,0.1,64,0.01,2,0.0041612214408814,2.34594988822937,0.999977197890516,0.8298517355749839
mmlu-pro,200.0,0.1,64,0.001,2,0.0034224730916321,2.621818780899048,0.9999781613599308,0.8286493832806233
mmlu-pro,200.0,0.1,64,0.0001,2,0.0033535216934978,2.6534276008605957,0.999977197890516,0.8285723094156002
mmlu-pro,200.0,0.1,64,1e-05,2,0.0033466762397438,2.65663480758667,0.999977197890516,0.8285389107407569
mmlu-pro,200.0,0.1,8,10.0,3,0.6714419722557068,0.6715050339698792,0.7851586887655085,0.7846022817048685
mmlu-pro,200.0,0.1,8,1.0,3,0.3140217661857605,0.3304314613342285,0.8696245192320045,0.8613622145460291
mmlu-pro,200.0,0.1,8,0.1,3,0.2760224044322967,0.3127501010894775,0.8779141541694822,0.8654857775613942
mmlu-pro,200.0,0.1,8,0.01,3,0.2729938328266144,0.3177792131900787,0.8783383990072479,0.8656566292377318
mmlu-pro,200.0,0.1,8,0.001,3,0.2727192342281341,0.3189010322093963,0.8783364720814139,0.8655911146851512
mmlu-pro,200.0,0.1,8,0.0001,3,0.2726932168006897,0.3190247118473053,0.8783242682177992,0.8655512921139747
mmlu-pro,200.0,0.1,8,1e-05,3,0.2726906239986419,0.3190372288227081,0.8783220201376596,0.8655512921139747
mmlu-pro,200.0,0.1,16,10.0,3,0.6498927474021912,0.6500727534294128,0.792234681581929,0.7913130272476309
mmlu-pro,200.0,0.1,16,1.0,3,0.2587580680847168,0.2979843020439148,0.8933864051528566,0.873984685009885
mmlu-pro,200.0,0.1,16,0.1,3,0.2160184234380722,0.3131208121776581,0.905286456794469,0.8742120590453116
mmlu-pro,200.0,0.1,16,0.01,3,0.2108563929796219,0.340404063463211,0.906409854555638,0.8730957424533016
mmlu-pro,200.0,0.1,16,0.001,3,0.2103956937789917,0.345921903848648,0.906439400751758,0.8728413918374006
mmlu-pro,200.0,0.1,16,0.0001,3,0.2103531062602996,0.3465248048305511,0.9064429334491202,0.8728619454225239
mmlu-pro,200.0,0.1,16,1e-05,3,0.2103488892316818,0.3465857207775116,0.906437473825924,0.8728606608234537
mmlu-pro,200.0,0.1,32,10.0,3,0.6142523884773254,0.6146077513694763,0.7942492825412811,0.7933465475757688
mmlu-pro,200.0,0.1,32,1.0,3,0.1931925117969513,0.296844482421875,0.9252250007065396,0.8762699867557836
mmlu-pro,200.0,0.1,32,0.1,3,0.1293640881776809,0.567587673664093,0.9485231398100308,0.8591642655369046
mmlu-pro,200.0,0.1,32,0.01,3,0.1189374104142189,0.8801607489585876,0.9517500982732175,0.8550240027336268
mmlu-pro,200.0,0.1,32,0.001,3,0.1179010495543479,0.9430521130561828,0.9519511408685554,0.8543752802031722
mmlu-pro,200.0,0.1,32,0.0001,3,0.117799587547779,0.9499584436416626,0.9519601331891137,0.8542982042589597
mmlu-pro,200.0,0.1,32,1e-05,3,0.1177894473075866,0.9506567716598512,0.9519604543434192,0.8542904966645385
mmlu-pro,200.0,0.1,64,10.0,3,0.5512198209762573,0.5520747303962708,0.8082975353333967,0.8069774283097374
mmlu-pro,200.0,0.1,64,1.0,3,0.1017634123563766,0.3604042530059814,0.9768467014883576,0.8654767853679027
mmlu-pro,200.0,0.1,64,0.1,3,0.0128823723644018,1.3193483352661133,0.999830430526616,0.8364666845654137
mmlu-pro,200.0,0.1,64,0.01,3,0.0041802772320806,2.3345232009887695,0.9999624249462388,0.830461183912195
mmlu-pro,200.0,0.1,64,0.001,3,0.0034360701683908,2.6094226837158203,0.9999662787979066,0.8292523761871301
mmlu-pro,200.0,0.1,64,0.0001,3,0.003366585355252,2.640918016433716,0.9999662787979066,0.829084093708933
mmlu-pro,200.0,0.1,64,1e-05,3,0.0033596875146031,2.644113540649414,0.9999662787979066,0.829059686326599
mmlu-pro,200.0,0.1,8,10.0,4,0.6713498830795288,0.6714808940887451,0.7854602475861332,0.783752701629587
mmlu-pro,200.0,0.1,8,1.0,4,0.3144490420818329,0.3321585655212402,0.8697396617262693,0.860255398761812
mmlu-pro,200.0,0.1,8,0.1,4,0.2759931087493896,0.3138896524906158,0.8779815073087974,0.8646730931827702
mmlu-pro,200.0,0.1,8,0.01,4,0.2730927169322967,0.3186344504356384,0.8782596073779371,0.8645407422446205
mmlu-pro,200.0,0.1,8,0.001,4,0.2728354036808014,0.3196951746940613,0.8782769484907933,0.864562586574218
mmlu-pro,200.0,0.1,8,0.0001,4,0.2728111147880554,0.319812536239624,0.8782624975634131,0.8645677264164763
mmlu-pro,200.0,0.1,8,1e-05,4,0.272808700799942,0.3198243975639343,0.8782644243537304,0.8645767211404282
mmlu-pro,200.0,0.1,16,10.0,4,0.6504807472229004,0.6507688760757446,0.7907505715341779,0.7889439423104105
mmlu-pro,200.0,0.1,16,1.0,4,0.2586974203586578,0.2990911602973938,0.8936797102878079,0.8733607115597622
mmlu-pro,200.0,0.1,16,0.1,4,0.2157003879547119,0.314998060464859,0.905330369073474,0.8731833870018529
mmlu-pro,200.0,0.1,16,0.01,4,0.2104612439870834,0.3441775441169739,0.90672247507777,0.872268495079886
mmlu-pro,200.0,0.1,16,0.001,4,0.2099790573120117,0.3497819304466247,0.9068008312173428,0.8720217826514904
mmlu-pro,200.0,0.1,16,0.0001,4,0.2099341452121734,0.3503860235214233,0.9068069327200146,0.8720179277697967
mmlu-pro,200.0,0.1,16,1e-05,4,0.2099296599626541,0.3504469394683838,0.9068098229054906,0.8720076480852803
mmlu-pro,200.0,0.1,32,10.0,4,0.6139253377914429,0.6144853830337524,0.7947502671013077,0.7927885443195748
mmlu-pro,200.0,0.1,32,1.0,4,0.1926656663417816,0.2964486479759216,0.925219340992753,0.8761824849595365
mmlu-pro,200.0,0.1,32,0.1,4,0.129300981760025,0.5662975311279297,0.9484448714782688,0.8588650714309578
mmlu-pro,200.0,0.1,32,0.01,4,0.1188966482877731,0.8714162707328796,0.9515630604752044,0.8545398941706479
mmlu-pro,200.0,0.1,32,0.001,4,0.1179079264402389,0.9336050748825072,0.9518006979476792,0.8538652898742538
mmlu-pro,200.0,0.1,32,0.0001,4,0.1178107038140297,0.9405368566513062,0.9518161122702182,0.8538100365699777
mmlu-pro,200.0,0.1,32,1e-05,4,0.1178010106086731,0.9412372708320618,0.9518157911384988,0.853806181688284
mmlu-pro,200.0,0.1,64,10.0,4,0.5514118075370789,0.5525989532470703,0.8082480755378876,0.8062780603263285
mmlu-pro,200.0,0.1,64,1.0,4,0.1015875935554504,0.360730767250061,0.976950128565084,0.8649210905717304
mmlu-pro,200.0,0.1,64,0.1,4,0.0129469325765967,1.325857162475586,0.9998192028418872,0.8361045649509017
mmlu-pro,200.0,0.1,64,0.01,4,0.0042073945514857,2.3570594787597656,0.9999556838227006,0.8296386433900343
mmlu-pro,200.0,0.1,64,0.001,4,0.003448030911386,2.635830879211426,0.9999601796667744,0.8284590495917681
mmlu-pro,200.0,0.1,64,0.0001,4,0.0033768976572901,2.6677536964416504,0.9999611430619332,0.828447484946687
mmlu-pro,200.0,0.1,64,1e-05,4,0.0033698312472552,2.6709933280944824,0.9999611430619332,0.8284539097495098
mmlu-pro,800.0,0.1,8,10.0,0,0.6712854504585266,0.6713656187057495,0.7853272010806487,0.7844133431830396
mmlu-pro,800.0,0.1,8,1.0,0,0.3180552124977112,0.3256202042102813,0.8672569589135342,0.8633392405473856
mmlu-pro,800.0,0.1,8,0.1,0,0.2852615118026733,0.2995026707649231,0.8741940581100394,0.869146727256154
mmlu-pro,800.0,0.1,8,0.01,0,0.2831678390502929,0.2992844581604004,0.8745790252347139,0.8693966980369744
mmlu-pro,800.0,0.1,8,0.001,0,0.2830303609371185,0.2994620501995086,0.8745980428623767,0.8694157114744417
mmlu-pro,800.0,0.1,8,0.0001,0,0.283019483089447,0.2994850277900696,0.8745882543775503,0.8694073231932061
mmlu-pro,800.0,0.1,8,1e-05,0,0.283018410205841,0.2994873523712158,0.8745911909229982,0.8694123561619476
mmlu-pro,800.0,0.1,16,10.0,0,0.6495319604873657,0.6497064828872681,0.7931304413487973,0.7921758586384477
mmlu-pro,800.0,0.1,16,1.0,0,0.27067631483078,0.2862219512462616,0.8875399579934166,0.8798915563001863
mmlu-pro,800.0,0.1,16,0.1,0,0.2372495532035827,0.2670067846775055,0.8958225543470661,0.884982683791436
mmlu-pro,800.0,0.1,16,0.01,0,0.2340025603771209,0.2693400084972381,0.8965364145619094,0.8852673261346968
mmlu-pro,800.0,0.1,16,0.001,0,0.2337745279073715,0.2700253427028656,0.8965673182068614,0.8852667669159477
mmlu-pro,800.0,0.1,16,0.0001,0,0.2337554693222046,0.2701024413108825,0.8965762676787028,0.8852678853534458
mmlu-pro,800.0,0.1,16,1e-05,0,0.2337536215782165,0.2701102197170257,0.8965783652111656,0.8852678853534458
mmlu-pro,800.0,0.1,32,10.0,0,0.6124823093414307,0.61281818151474,0.7963391066749076,0.7953930441016682
mmlu-pro,800.0,0.1,32,1.0,0,0.2228584289550781,0.2576771378517151,0.9089800958152828,0.8920053528418658
mmlu-pro,800.0,0.1,32,0.1,0,0.1850371807813644,0.2629019618034363,0.9199928404225268,0.8940269286196412
mmlu-pro,800.0,0.1,32,0.01,0,0.1802847683429718,0.2809183001518249,0.9212470249997904,0.893446459558139
mmlu-pro,800.0,0.1,32,0.001,0,0.1800281256437301,0.2840861976146698,0.9212305244110828,0.8932518514334734
mmlu-pro,800.0,0.1,32,0.0001,0,0.1800102591514587,0.2844179570674896,0.921225210662177,0.893203758621056
mmlu-pro,800.0,0.1,32,1e-05,0,0.1800085455179214,0.2844512462615967,0.9212231131297142,0.8932015217460599
mmlu-pro,800.0,0.1,64,10.0,0,0.5511001944541931,0.5517417192459106,0.8072549452823699,0.8062128084580718
