dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage,ess_multiplier
mmlu-pro,0.0,0.001,0.075,0.75,13,902,881.1834106445312,0.0607979781925678,0.9511974694984184,1.371610120093681
mmlu-pro,0.0,0.001,0.075,0.75,14,902,880.7577514648438,0.0607062168419361,0.9525530953456848,1.3756080828764847
mmlu-pro,0.0,0.001,0.075,0.75,15,902,880.9579467773438,0.0607803054153919,0.9566199728874832,1.3738560731591154
mmlu-pro,0.0,0.001,0.075,0.75,16,902,880.4947509765625,0.0607279390096664,0.9575237234523272,1.3727338278684658
mmlu-pro,0.0,0.001,0.075,0.75,17,902,881.4681396484375,0.0608313009142875,0.9507455942159964,1.3717971750326745
mmlu-pro,0.0,0.001,0.075,0.75,18,902,880.12060546875,0.0607218854129314,0.9570718481699052,1.3744663817048601
mmlu-pro,0.0,0.001,0.075,0.75,19,902,881.39990234375,0.0608338266611099,0.9548124717577948,1.3732242505981087
mmlu-pro,0.0,0.001,0.075,0.75,20,902,881.263427734375,0.0607943013310432,0.9525530953456848,1.37503945982848
mmlu-pro,0.0,0.001,0.075,0.75,21,902,881.4342041015625,0.0607908628880977,0.945774966109354,1.375637149043635
mmlu-pro,0.0,0.001,0.075,0.75,22,902,881.22998046875,0.0608186274766922,0.947582467239042,1.3737154220536048
mmlu-pro,0.0,0.001,0.075,0.75,23,902,880.9154663085938,0.0607686042785644,0.9426118391323997,1.3752880118211472
mmlu-pro,0.0,0.001,0.075,0.75,24,902,880.7545776367188,0.0607999563217163,0.9552643470402168,1.3737117373130896
mmlu-pro,0.0,0.001,0.075,0.75,25,902,880.8197021484375,0.0607631355524063,0.9435155896972436,1.374181805162714
mmlu-pro,0.0,0.001,0.075,0.75,26,902,880.8494873046875,0.0607491321861743,0.9502937189335744,1.373863874316487
mmlu-pro,0.0,0.001,0.075,0.75,27,902,880.6592407226562,0.0607640072703361,0.9606868504292816,1.3705441988358507
mmlu-pro,0.0,0.001,0.075,0.75,28,902,880.3013916015625,0.0607318803668022,0.9439674649796655,1.373404642139536
mmlu-pro,0.0,0.001,0.075,0.75,29,902,880.9913940429688,0.0607791282236576,0.9534568459105288,1.3725931558708218
mmlu-pro,0.0,0.001,0.075,0.75,30,902,880.7017211914062,0.0607990138232708,0.9444193402620876,1.3744849321162502
mmlu-pro,0.0,0.001,0.075,0.75,31,902,880.8924560546875,0.0608315989375114,0.946226841391776,1.371274529841833
mmlu-pro,0.0,0.001,0.075,0.75,32,902,881.232666015625,0.0607692934572696,0.9453230908269318,1.372868523283211
mmlu-pro,0.0,0.001,0.075,0.75,33,902,881.12109375,0.0607756227254867,0.946678716674198,1.3726153395185487
mmlu-pro,0.0,0.001,0.075,0.75,34,902,881.0401611328125,0.0608434155583381,0.946678716674198,1.3723122780269466
mmlu-pro,0.0,0.001,0.075,0.75,35,902,881.1034545898438,0.0608055777847766,0.9426118391323997,1.3738334335322158
mmlu-pro,0.0,0.001,0.075,0.75,36,902,881.4161376953125,0.0607924833893775,0.946678716674198,1.3762115843930762
mmlu-pro,0.0,0.001,0.075,0.75,37,902,880.693603515625,0.060744471848011,0.9435155896972436,1.375003355901742
mmlu-pro,0.0,0.001,0.075,0.75,38,902,880.8535766601562,0.0607762448489666,0.947582467239042,1.3720811552725865
mmlu-pro,0.0,0.001,0.075,0.75,39,902,880.5946655273438,0.0607737079262733,0.956168097605061,1.3746924855481406
mmlu-pro,0.0,0.001,0.075,0.75,40,902,880.7193603515625,0.0607107952237129,0.9444193402620876,1.373025999045081
mmlu-pro,0.0,0.001,0.075,0.75,41,902,881.01806640625,0.0607796646654605,0.947582467239042,1.3750724100051577
mmlu-pro,0.0,0.001,0.075,0.75,42,902,881.2439575195312,0.0607932321727275,0.9426118391323997,1.3744219337251977
mmlu-pro,0.0,0.001,0.075,0.75,43,902,881.3501586914062,0.0608043894171714,0.9516493447808404,1.3746544878114442
mmlu-pro,0.0,0.001,0.075,0.75,44,902,880.6795654296875,0.0607381425797939,0.9444193402620876,1.3770389100601557
mmlu-pro,0.0,0.001,0.075,0.75,45,902,880.8689575195312,0.0608311295509338,0.9502937189335744,1.3725825306634873
mmlu-pro,0.0,0.001,0.075,0.75,46,902,880.6655883789062,0.0607722178101539,0.9584274740171712,1.3735702211793814
mmlu-pro,0.0,0.001,0.075,0.75,47,902,881.0194091796875,0.0608415976166725,0.9530049706281066,1.3740393994723674
mmlu-pro,0.0,0.001,0.075,0.75,48,902,880.1170043945312,0.0607320331037044,0.955716222322639,1.372562553213365
mmlu-pro,0.0,0.001,0.075,0.75,49,902,881.3506469726562,0.0608344934880733,0.955716222322639,1.3723354689586853
mmlu-pro,0.0,0.001,0.075,0.75,50,902,880.2196044921875,0.060701660811901,0.9489380930863082,1.3748107283833637
mmlu-pro,0.0,0.001,0.075,0.75,51,902,880.9990844726562,0.0607909299433231,0.9521012200632626,1.3753451952962605
mmlu-pro,0.0,0.001,0.075,0.75,52,902,880.7505493164062,0.0607198998332023,0.9426118391323997,1.3757338781424766
mmlu-pro,0.0,0.001,0.075,0.75,53,902,881.3524169921875,0.0607829205691814,0.94713059195662,1.3743669079433014
mmlu-pro,0.0,0.001,0.075,0.75,54,902,880.1834106445312,0.060737881809473,0.9502937189335744,1.3714809862649475
mmlu-pro,0.0,0.001,0.075,0.75,55,902,880.8942260742188,0.0607548840343952,0.9539087211929508,1.3752953683674136
mmlu-pro,0.0,0.001,0.075,0.75,56,902,881.0551147460938,0.0607299245893955,0.946226841391776,1.3760331562134742
mmlu-pro,0.0,0.001,0.075,0.75,57,902,881.0013427734375,0.060743298381567,0.9611387257117036,1.3729688514653335
mmlu-pro,0.0,0.001,0.075,0.75,58,902,881.2742309570312,0.060807466506958,0.9493899683687302,1.372893165439227
mmlu-pro,0.0,0.001,0.075,0.75,59,902,879.9068603515625,0.060681078583002,0.9408043380027112,1.3759618565329572
mmlu-pro,0.0,0.001,0.075,0.75,60,902,880.7338256835938,0.0607563517987728,0.9493899683687302,1.3725651434661468
mmlu-pro,0.0,0.001,0.075,0.75,61,902,880.8007202148438,0.0607696250081062,0.9430637144148216,1.3714662025638409
mmlu-pro,0.0,0.001,0.075,0.75,62,902,881.1644287109375,0.060770645737648,0.963849977406236,1.3741318963997067
mmlu-pro,0.0,0.001,0.075,0.75,63,902,880.6411743164062,0.060729656368494,0.9430637144148216,1.3731575928569335
mmlu-pro,0.0,0.001,0.075,0.75,64,902,880.8825073242188,0.0607774034142494,0.947582467239042,1.376413903219994
mmlu-pro,0.0,0.001,0.075,0.75,65,902,880.6366577148438,0.0607466585934162,0.9507455942159964,1.3730759335620824
mmlu-pro,0.0,0.001,0.075,0.75,66,902,881.2136840820312,0.0607654191553592,0.9511974694984184,1.3717373391780971
mmlu-pro,0.0,0.001,0.075,0.75,67,902,881.069580078125,0.0608141794800758,0.9502937189335744,1.3717637424591194
mmlu-pro,0.0,0.001,0.075,0.75,68,902,880.8802490234375,0.0607421956956386,0.945774966109354,1.3742581927772461
mmlu-pro,0.0,0.001,0.075,0.75,69,902,881.2376708984375,0.0608004331588745,0.9516493447808404,1.3734767729086095
mmlu-pro,0.0,0.001,0.075,0.75,70,902,881.1856689453125,0.0608135387301445,0.9593312245820154,1.372304684009549
mmlu-pro,0.0,0.001,0.075,0.75,71,902,881.1626586914062,0.0607881993055343,0.9530049706281066,1.372010966711473
mmlu-pro,0.0,0.001,0.075,0.75,72,902,881.1644287109375,0.0607527382671833,0.945774966109354,1.3748558135710758
mmlu-pro,0.0,0.001,0.075,0.75,73,902,880.4283447265625,0.0607458390295505,0.9525530953456848,1.3744715036306339
mmlu-pro,0.0,0.001,0.075,0.75,74,902,880.6854858398438,0.060772243887186,0.9408043380027112,1.3714766432378145
mmlu-pro,0.0,0.001,0.075,0.75,75,902,881.196533203125,0.0608088597655296,0.9511974694984184,1.3742461151307617
mmlu-pro,0.0,0.001,0.075,0.75,76,902,881.2168579101562,0.06075881421566,0.9570718481699052,1.3733245971376398
mmlu-pro,0.0,0.001,0.075,0.75,77,902,881.44775390625,0.0607830695807933,0.9516493447808404,1.371580400143514
mmlu-pro,0.0,0.001,0.075,0.75,78,902,880.5128784179688,0.0607595779001712,0.948034342521464,1.3756822822880872
mmlu-pro,0.0,0.001,0.075,0.75,79,902,881.020751953125,0.0607666820287704,0.9426118391323997,1.37306209298477
mmlu-pro,0.0,0.001,0.075,0.75,80,902,881.475341796875,0.0607873387634754,0.94713059195662,1.3714526292435694
mmlu-pro,0.0,0.001,0.075,0.75,81,902,881.2805786132812,0.0607832483947277,0.9521012200632626,1.3733842937891292
mmlu-pro,0.0,0.001,0.075,0.75,82,902,880.9611206054688,0.0607864372432231,0.9394487121554452,1.3733034020539612
mmlu-pro,0.0,0.001,0.075,0.75,83,902,881.4920654296875,0.0607873871922493,0.9516493447808404,1.3744482913510219
mmlu-pro,0.0,0.001,0.075,0.75,84,902,880.5679931640625,0.0607576295733451,0.9435155896972436,1.3733761394489776
mmlu-pro,0.0,0.001,0.075,0.75,85,902,881.33935546875,0.0607650056481361,0.946226841391776,1.3731740612833
mmlu-pro,0.0,0.001,0.075,0.75,86,902,881.5679931640625,0.0608235709369182,0.9530049706281066,1.3705048542990508
mmlu-pro,0.0,0.001,0.075,0.75,87,902,881.1305541992188,0.0607824102044105,0.947582467239042,1.3745322581176929
mmlu-pro,0.0,0.001,0.075,0.75,88,902,880.9010009765625,0.0607528425753116,0.9516493447808404,1.3735569320942178
mmlu-pro,0.0,0.001,0.075,0.75,89,902,881.1373291015625,0.0607423149049282,0.9516493447808404,1.3744446227654645
mmlu-pro,0.0,0.001,0.075,0.75,90,902,880.7998046875,0.0607746876776218,0.9493899683687302,1.3741307649007903
mmlu-pro,0.0,0.001,0.075,0.75,91,902,880.9927368164062,0.0607716180384159,0.9484862178038862,1.3737582683259584
mmlu-pro,0.0,0.001,0.075,0.75,92,902,881.0772705078125,0.0607122294604778,0.9498418436511524,1.3726657898378458
mmlu-pro,0.0,0.001,0.075,0.75,93,902,880.7279663085938,0.0607893876731395,0.9521012200632626,1.374485713946229
mmlu-pro,0.0,0.001,0.075,0.75,94,902,880.9611206054688,0.0608023852109909,0.9493899683687302,1.3710738035506784
mmlu-pro,0.0,0.001,0.075,0.75,95,902,880.2019653320312,0.0607350654900074,0.9448712155445096,1.3736116707476214
mmlu-pro,0.0,0.001,0.075,0.75,96,902,880.73876953125,0.0606864169239997,0.9453230908269318,1.3772817746208443
mmlu-pro,0.0,0.001,0.075,0.75,97,902,881.0415649414062,0.0607955791056156,0.9539087211929508,1.373901511728183
mmlu-pro,0.0,0.001,0.075,0.75,98,902,880.4672241210938,0.0607530549168586,0.9661093538183462,1.3742033870934287
mmlu-pro,0.0,0.001,0.075,0.75,99,902,880.7225341796875,0.0607392862439155,0.9525530953456848,1.3746326060213199
mmlu-pro,0.0,0.001,0.1,0.75,0,1203,1178.505126953125,0.0515844076871871,0.9344780840488026,1.3906426884506038
mmlu-pro,0.0,0.001,0.1,0.75,1,1203,1178.7108154296875,0.0515947602689266,0.9521012200632626,1.391798840007795
mmlu-pro,0.0,0.001,0.1,0.75,2,1203,1178.55126953125,0.0515581220388412,0.9521012200632626,1.3927761854533554
mmlu-pro,0.0,0.001,0.1,0.75,3,1203,1179.06591796875,0.0515927337110042,0.9439674649796655,1.3918759808577388
mmlu-pro,0.0,0.001,0.1,0.75,4,1203,1179.43017578125,0.051582220941782,0.956168097605061,1.3920570169980466
mmlu-pro,0.0,0.001,0.1,0.75,5,1203,1179.0966796875,0.051580473780632,0.9543605964753727,1.3936917619362597
mmlu-pro,0.0,0.001,0.1,0.75,6,1203,1178.5950927734375,0.0515657514333725,0.9484862178038862,1.3937336419641746
mmlu-pro,0.0,0.001,0.1,0.75,7,1203,1179.2105712890625,0.0515849515795707,0.946226841391776,1.391174801150301
mmlu-pro,0.0,0.001,0.1,0.75,8,1203,1178.8675537109375,0.0515721179544925,0.9530049706281066,1.3922809608227287
mmlu-pro,0.0,0.001,0.1,0.75,9,1203,1178.469970703125,0.0515456944704055,0.9489380930863082,1.3909121574454162
mmlu-pro,0.0,0.001,0.1,0.75,10,1203,1178.50830078125,0.0515386871993541,0.9408043380027112,1.393715518074456
mmlu-pro,0.0,0.001,0.1,0.75,11,1203,1178.675537109375,0.0515769198536872,0.9507455942159964,1.39005236911611
mmlu-pro,0.0,0.001,0.1,0.75,12,1203,1178.263427734375,0.0515487603843212,0.9453230908269318,1.3914768419055736
mmlu-pro,0.0,0.001,0.1,0.75,13,1203,1179.1033935546875,0.0515995994210243,0.947582467239042,1.3911450454226963
mmlu-pro,0.0,0.001,0.1,0.75,14,1203,1178.8287353515625,0.0515227019786834,0.9552643470402168,1.3942809534026
mmlu-pro,0.0,0.001,0.1,0.75,15,1203,1178.839111328125,0.0516013018786907,0.956168097605061,1.3924527458717293
mmlu-pro,0.0,0.001,0.1,0.75,16,1203,1178.30322265625,0.0515400432050228,0.9511974694984184,1.3919712809298848
mmlu-pro,0.0,0.001,0.1,0.75,17,1203,1179.5882568359375,0.0516161397099494,0.9493899683687302,1.3903427935688246
mmlu-pro,0.0,0.001,0.1,0.75,18,1203,1177.602294921875,0.0515236146748065,0.9525530953456848,1.3922092888082658
mmlu-pro,0.0,0.001,0.1,0.75,19,1203,1179.10888671875,0.0516265854239463,0.9426118391323997,1.3912580603886728
mmlu-pro,0.0,0.001,0.1,0.75,20,1203,1179.0428466796875,0.0515796355903148,0.9539087211929508,1.391372632389759
mmlu-pro,0.0,0.001,0.1,0.75,21,1203,1179.0491943359375,0.0515823364257812,0.946678716674198,1.3927434506338994
mmlu-pro,0.0,0.001,0.1,0.75,22,1203,1179.0731201171875,0.0515925027430057,0.9493899683687302,1.3926283094322582
mmlu-pro,0.0,0.001,0.1,0.75,23,1203,1178.778076171875,0.0515762083232402,0.946226841391776,1.3923822824346286
mmlu-pro,0.0,0.001,0.1,0.75,24,1203,1178.5308837890625,0.0515936873853206,0.94713059195662,1.3921666437722116
mmlu-pro,0.0,0.001,0.1,0.75,25,1203,1178.3199462890625,0.0515739247202873,0.9435155896972436,1.392749719267968
mmlu-pro,0.0,0.001,0.1,0.75,26,1203,1178.620361328125,0.0515458993613719,0.9430637144148216,1.3919162544967638
mmlu-pro,0.0,0.001,0.1,0.75,27,1203,1178.1883544921875,0.0515557862818241,0.955716222322639,1.3897905857813637
mmlu-pro,0.0,0.001,0.1,0.75,28,1203,1177.9127197265625,0.051525242626667,0.9521012200632626,1.392068938578901
mmlu-pro,0.0,0.001,0.1,0.75,29,1203,1178.6168212890625,0.0515668727457523,0.9403524627202892,1.3915794013759444
mmlu-pro,0.0,0.001,0.1,0.75,30,1203,1178.10888671875,0.0515795424580574,0.9484862178038862,1.3933134090545634
mmlu-pro,0.0,0.001,0.1,0.75,31,1203,1178.21826171875,0.0515836551785469,0.9493899683687302,1.3892957567870325
mmlu-pro,0.0,0.001,0.1,0.75,32,1203,1179.2169189453125,0.0515863858163356,0.9502937189335744,1.3917126356404832
mmlu-pro,0.0,0.001,0.1,0.75,33,1203,1178.4432373046875,0.0515457205474376,0.9484862178038862,1.392623303887005
mmlu-pro,0.0,0.001,0.1,0.75,34,1203,1179.1043701171875,0.0516192764043808,0.9511974694984184,1.3922380460425736
mmlu-pro,0.0,0.001,0.1,0.75,35,1203,1178.5408935546875,0.0515878535807132,0.9525530953456848,1.3931743977804452
mmlu-pro,0.0,0.001,0.1,0.75,36,1203,1179.2913818359375,0.051587700843811,0.9448712155445096,1.394489776908844
mmlu-pro,0.0,0.001,0.1,0.75,37,1203,1178.62353515625,0.051552839577198,0.9403524627202892,1.393144699762007
mmlu-pro,0.0,0.001,0.1,0.75,38,1203,1178.990966796875,0.0516071543097496,0.9498418436511524,1.3903434841469566
mmlu-pro,0.0,0.001,0.1,0.75,39,1203,1178.2286376953125,0.0515759587287902,0.9579755987347492,1.3925742369606087
mmlu-pro,0.0,0.001,0.1,0.75,40,1203,1178.772216796875,0.0515086241066455,0.945774966109354,1.391878033159993
mmlu-pro,0.0,0.001,0.1,0.75,41,1203,1179.09716796875,0.0515850484371185,0.9539087211929508,1.3935436418619798
mmlu-pro,0.0,0.001,0.1,0.75,42,1203,1179.1287841796875,0.0515889078378677,0.9430637144148216,1.3921524684459508
mmlu-pro,0.0,0.001,0.1,0.75,43,1203,1179.414794921875,0.0515695214271545,0.9521012200632626,1.3943491499127654
mmlu-pro,0.0,0.001,0.1,0.75,44,1203,1178.072265625,0.0515419468283653,0.9507455942159964,1.3942579112257567
mmlu-pro,0.0,0.001,0.1,0.75,45,1203,1177.99267578125,0.0516005083918571,0.9502937189335744,1.3895642669512445
mmlu-pro,0.0,0.001,0.1,0.75,46,1203,1178.35107421875,0.0515675880014896,0.9615906009941256,1.391411440614724
mmlu-pro,0.0,0.001,0.1,0.75,47,1203,1178.8314208984375,0.0515915006399154,0.9543605964753727,1.3933263572672236
mmlu-pro,0.0,0.001,0.1,0.75,48,1203,1177.8988037109375,0.051541619002819,0.9575237234523272,1.391713072125567
mmlu-pro,0.0,0.001,0.1,0.75,49,1203,1179.009033203125,0.0516088493168354,0.9498418436511524,1.3908520815407854
mmlu-pro,0.0,0.001,0.1,0.75,50,1203,1177.89599609375,0.0515465177595615,0.9453230908269318,1.3921432636432975
mmlu-pro,0.0,0.001,0.1,0.75,51,1203,1178.977783203125,0.0515845641493797,0.9624943515589698,1.3932107493885928
mmlu-pro,0.0,0.001,0.1,0.75,52,1203,1178.1883544921875,0.0515266209840774,0.947582467239042,1.3945435290339756
mmlu-pro,0.0,0.001,0.1,0.75,53,1203,1179.1806640625,0.0515622273087501,0.94713059195662,1.3929152495232013
mmlu-pro,0.0,0.001,0.1,0.75,54,1203,1178.080810546875,0.0515457838773727,0.94713059195662,1.3898144982035041
mmlu-pro,0.0,0.001,0.1,0.75,55,1203,1178.8165283203125,0.0515736490488052,0.9421599638499776,1.3922487507736898
mmlu-pro,0.0,0.001,0.1,0.75,56,1203,1178.887451171875,0.0515369810163974,0.9421599638499776,1.3943620405026513
mmlu-pro,0.0,0.001,0.1,0.75,57,1203,1178.8463134765625,0.051565408706665,0.9453230908269318,1.3914849085386851
mmlu-pro,0.0,0.001,0.1,0.75,58,1203,1179.0396728515625,0.0515905544161796,0.9444193402620876,1.3915231739357794
mmlu-pro,0.0,0.001,0.1,0.75,59,1203,1177.868408203125,0.051517866551876,0.9507455942159964,1.393498546953388
mmlu-pro,0.0,0.001,0.1,0.75,60,1203,1178.29052734375,0.0515582300722599,0.9530049706281066,1.391328446664569
mmlu-pro,0.0,0.001,0.1,0.75,61,1203,1178.3551025390625,0.0515664368867874,0.9430637144148216,1.389274448146655
mmlu-pro,0.0,0.001,0.1,0.75,62,1203,1178.7650146484375,0.0515550076961517,0.956168097605061,1.3919673030396593
mmlu-pro,0.0,0.001,0.1,0.75,63,1203,1178.3763427734375,0.0515643432736396,0.948034342521464,1.3900689482118813
mmlu-pro,0.0,0.001,0.1,0.75,64,1203,1178.9307861328125,0.0515750795602798,0.946226841391776,1.3936157745911628
mmlu-pro,0.0,0.001,0.1,0.75,65,1203,1178.4713134765625,0.0515506900846958,0.9548124717577948,1.3926130284227287
mmlu-pro,0.0,0.001,0.1,0.75,66,1203,1178.9976806640625,0.0515761338174343,0.946226841391776,1.3897209136530257
mmlu-pro,0.0,0.001,0.1,0.75,67,1203,1178.8486328125,0.0516007468104362,0.9543605964753727,1.3915922479803546
mmlu-pro,0.0,0.001,0.1,0.75,68,1203,1178.584716796875,0.0515446253120899,0.9412562132851332,1.392086707628464
mmlu-pro,0.0,0.001,0.1,0.75,69,1203,1178.300048828125,0.0515683330595493,0.938996836873023,1.3911742325827599
mmlu-pro,0.0,0.001,0.1,0.75,70,1203,1178.985107421875,0.0515939742326736,0.9489380930863082,1.3911510062548957
mmlu-pro,0.0,0.001,0.1,0.75,71,1203,1179.11474609375,0.0516054630279541,0.9516493447808404,1.3887846001265884
mmlu-pro,0.0,0.001,0.1,0.75,72,1203,1179.2498779296875,0.0515817515552043,0.9489380930863082,1.391467025135925
mmlu-pro,0.0,0.001,0.1,0.75,73,1203,1178.111083984375,0.0515570528805255,0.9426118391323997,1.3925438606852543
mmlu-pro,0.0,0.001,0.1,0.75,74,1203,1178.3009033203125,0.0515497103333473,0.9484862178038862,1.391625548232664
mmlu-pro,0.0,0.001,0.1,0.75,75,1203,1179.1378173828125,0.05159567669034,0.9511974694984184,1.3920889394473255
mmlu-pro,0.0,0.001,0.1,0.75,76,1203,1179.0013427734375,0.0515854582190513,0.9584274740171712,1.391630637455464
mmlu-pro,0.0,0.001,0.1,0.75,77,1203,1178.9503173828125,0.0515946932137012,0.9430637144148216,1.3880461185063162
mmlu-pro,0.0,0.001,0.1,0.75,78,1203,1177.9290771484375,0.0515543110668659,0.9448712155445096,1.392162986977209
mmlu-pro,0.0,0.001,0.1,0.75,79,1203,1178.590576171875,0.051559928804636,0.9484862178038862,1.3920572301621073
mmlu-pro,0.0,0.001,0.1,0.75,80,1203,1179.1436767578125,0.0515677966177463,0.9439674649796655,1.3905360833286884
mmlu-pro,0.0,0.001,0.1,0.75,81,1203,1178.9556884765625,0.0515783242881298,0.946226841391776,1.391355117480098
mmlu-pro,0.0,0.001,0.1,0.75,82,1203,1178.851318359375,0.0515840128064155,0.947582467239042,1.3900237902190384
mmlu-pro,0.0,0.001,0.1,0.75,83,1203,1179.4658203125,0.0515937097370624,0.9539087211929508,1.3916050880758137
mmlu-pro,0.0,0.001,0.1,0.75,84,1203,1178.3505859375,0.0515658445656299,0.94713059195662,1.3918696119090168
mmlu-pro,0.0,0.001,0.1,0.75,85,1203,1178.771728515625,0.0515344180166721,0.938093086308179,1.3933163148578567
mmlu-pro,0.0,0.001,0.1,0.75,86,1203,1179.2711181640625,0.0515968240797519,0.9507455942159964,1.3900820907492466
mmlu-pro,0.0,0.001,0.1,0.75,87,1203,1178.5684814453125,0.0515756160020828,0.94713059195662,1.3924993265971304
mmlu-pro,0.0,0.001,0.1,0.75,88,1203,1178.517822265625,0.0515561662614345,0.9516493447808404,1.3923888237251303
mmlu-pro,0.0,0.001,0.1,0.75,89,1203,1178.875244140625,0.0515475235879421,0.9525530953456848,1.3918945312553292
mmlu-pro,0.0,0.001,0.1,0.75,90,1203,1178.16259765625,0.0515582561492919,0.9507455942159964,1.3929911649714224
mmlu-pro,0.0,0.001,0.1,0.75,91,1203,1178.6981201171875,0.0515692308545112,0.9543605964753727,1.391768806527203
mmlu-pro,0.0,0.001,0.1,0.75,92,1203,1178.807861328125,0.0515465438365936,0.945774966109354,1.390850466752316
mmlu-pro,0.0,0.001,0.1,0.75,93,1203,1178.49658203125,0.0515932999551296,0.946678716674198,1.3916401410371366
mmlu-pro,0.0,0.001,0.1,0.75,94,1203,1178.802978515625,0.0515967719256877,0.9530049706281066,1.3897944688604251
mmlu-pro,0.0,0.001,0.1,0.75,95,1203,1177.9344482421875,0.051532756537199,0.9439674649796655,1.3925831628718714
mmlu-pro,0.0,0.001,0.1,0.75,96,1203,1178.4586181640625,0.0515227615833282,0.9403524627202892,1.394580828579772
mmlu-pro,0.0,0.001,0.1,0.75,97,1203,1178.7713623046875,0.0515690296888351,0.9539087211929508,1.392444142020163
mmlu-pro,0.0,0.001,0.1,0.75,98,1203,1178.423828125,0.0515462271869182,0.9566199728874832,1.3921848819454796
mmlu-pro,0.0,0.001,0.1,0.75,99,1203,1178.2218017578125,0.0515230149030685,0.9534568459105288,1.3943012409620874
mmlu-pro,0.0,0.001,0.125,0.75,0,1504,1476.7392578125,0.045249443501234,0.9412562132851332,1.4053878114328844
mmlu-pro,0.0,0.001,0.125,0.75,1,1504,1476.7568359375,0.0452548451721668,0.9511974694984184,1.405391332134132
mmlu-pro,0.0,0.001,0.125,0.75,2,1504,1476.8946533203125,0.0452358648180961,0.9588793492995934,1.4069536400791625
mmlu-pro,0.0,0.001,0.125,0.75,3,1504,1477.23583984375,0.0452537760138511,0.9507455942159964,1.4059931806800723
mmlu-pro,0.0,0.001,0.125,0.75,4,1504,1478.0093994140625,0.045277040451765,0.946678716674198,1.4063055898932337
mmlu-pro,0.0,0.001,0.125,0.75,5,1504,1477.6298828125,0.0452833473682403,0.9566199728874832,1.4071182279363201
mmlu-pro,0.0,0.001,0.125,0.75,6,1504,1476.7767333984375,0.0452504716813564,0.9498418436511524,1.4077584198442543
mmlu-pro,0.0,0.001,0.125,0.75,7,1504,1477.166259765625,0.0452471710741519,0.9507455942159964,1.4053218611597484
mmlu-pro,0.0,0.001,0.125,0.75,8,1504,1477.3040771484375,0.0452646203339099,0.9489380930863082,1.4048600887072307
mmlu-pro,0.0,0.001,0.125,0.75,9,1504,1476.619873046875,0.0452364422380924,0.9507455942159964,1.4043313664905208
mmlu-pro,0.0,0.001,0.125,0.75,10,1504,1476.9132080078125,0.045226827263832,0.9453230908269318,1.4087450115734863
mmlu-pro,0.0,0.001,0.125,0.75,11,1504,1477.4820556640625,0.0452597104012966,0.9507455942159964,1.4044102208944527
mmlu-pro,0.0,0.001,0.125,0.75,12,1504,1476.2652587890625,0.0452348627150058,0.9484862178038862,1.405873078199638
mmlu-pro,0.0,0.001,0.125,0.75,13,1504,1477.3677978515625,0.0452690124511718,0.9484862178038862,1.4058960533964193
mmlu-pro,0.0,0.001,0.125,0.75,14,1504,1476.875732421875,0.0452327243983745,0.9552643470402168,1.406477918476288
mmlu-pro,0.0,0.001,0.125,0.75,15,1504,1476.9742431640625,0.0452546514570713,0.9534568459105288,1.4078634674496462
mmlu-pro,0.0,0.001,0.125,0.75,16,1504,1476.76318359375,0.0452484413981437,0.9575237234523272,1.4048026362160193
mmlu-pro,0.0,0.001,0.125,0.75,17,1504,1477.8399658203125,0.0452819690108299,0.9521012200632626,1.404353120294407
mmlu-pro,0.0,0.001,0.125,0.75,18,1504,1475.5946044921875,0.0452074743807315,0.9507455942159964,1.4065024228630705
mmlu-pro,0.0,0.001,0.125,0.75,19,1504,1477.6397705078125,0.0453042909502983,0.9516493447808404,1.4047536776552598
mmlu-pro,0.0,0.001,0.125,0.75,20,1504,1477.772705078125,0.0452646985650062,0.9511974694984184,1.4060412706553467
mmlu-pro,0.0,0.001,0.125,0.75,21,1504,1476.99365234375,0.0452579259872436,0.946678716674198,1.406476756187925
mmlu-pro,0.0,0.001,0.125,0.75,22,1504,1476.887939453125,0.0452411212027072,0.9511974694984184,1.4070244216039993
mmlu-pro,0.0,0.001,0.125,0.75,23,1504,1477.269287109375,0.0452449955046176,0.948034342521464,1.40649285449899
mmlu-pro,0.0,0.001,0.125,0.75,24,1504,1476.959228515625,0.0452775582671165,0.9439674649796655,1.4057358697387201
mmlu-pro,0.0,0.001,0.125,0.75,25,1504,1476.36328125,0.045236300677061,0.938996836873023,1.4066086927300523
mmlu-pro,0.0,0.001,0.125,0.75,26,1504,1476.784423828125,0.0452382452785968,0.9511974694984184,1.4061635502514085
mmlu-pro,0.0,0.001,0.125,0.75,27,1504,1476.34423828125,0.0452339462935924,0.9489380930863082,1.4032180170360706
mmlu-pro,0.0,0.001,0.125,0.75,28,1504,1475.7333984375,0.0452181622385978,0.9498418436511524,1.4060300540628574
mmlu-pro,0.0,0.001,0.125,0.75,29,1504,1476.908203125,0.0452637672424316,0.9484862178038862,1.4057759226339934
mmlu-pro,0.0,0.001,0.125,0.75,30,1504,1476.2349853515625,0.0452338196337223,0.9507455942159964,1.4073798214668867
mmlu-pro,0.0,0.001,0.125,0.75,31,1504,1476.383544921875,0.0452504828572273,0.9516493447808404,1.4046712013052969
mmlu-pro,0.0,0.001,0.125,0.75,32,1504,1477.6312255859375,0.0452831201255321,0.946678716674198,1.4041234068313388
